"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Snap23",146.323999683404,0.0261381751768888,0.170403395095144,0.153389990629557,0.878090737799967,0.967618016308945
"Zmym4",46.5933897060552,0.0424067248150901,0.276549021661068,0.153342523363047,0.878128168393923,0.967618016308945
"Eif4e2",95.0161621090391,0.0320389760874396,0.21063680353081,0.152105308998165,0.879103876957882,0.967934411630489
"Epb41l2",317.778115683765,0.0207002278690826,0.136068861276235,0.152130529166838,0.879083985652212,0.967934411630489
"Sumo3",95.1458244379185,0.0318762620262641,0.209627376142374,0.152061541831323,0.879138396578775,0.967934411630489
"Rbmx",25.2012896672075,0.0580390123750902,0.381443840223476,0.152156113836016,0.879063806940682,0.967934411630489
"Fundc2",84.6594854144243,-0.0323251881559519,0.211804239485167,-0.152618230090789,0.878699347888038,0.967934411630489
"Pip4k2c",25.9255536456789,-0.0550442296401437,0.362462755206466,-0.151861753654632,0.879295974514091,0.967948677207699
"Gmps",51.753280873644,-0.0419863890506607,0.277477928232226,-0.151314338110243,0.879727759333227,0.968017469197907
"Tollip",26.1163753541372,0.0548379437661268,0.362607012141359,0.151232441541281,0.879792359947836,0.968017469197907
"Trpm2",19.3590437447437,0.0662386318464918,0.437039441944165,0.151562137165081,0.879532298497632,0.968017469197907
"Vps54",40.4537582093964,0.0462078160215588,0.30634804321781,0.150834376274131,0.880106368139998,0.968203800453814
"Csnk2a1",141.630433309188,-0.0253285834774568,0.169274459157723,-0.14963027265594,0.881056322932323,0.968386300246975
"Tsc22d2",110.214195973999,0.0291140511807795,0.193875593775425,0.15016872734638,0.88063149804328,0.968386300246975
"Virma",36.156815994604,0.0486988809135766,0.324527960994467,0.150060662767998,0.880716755061033,0.968386300246975
"Myo7a",22.9366921198659,0.0578159255731319,0.386392451794569,0.149630059553727,0.881056491070476,0.968386300246975
"Atp13a1",19.1607351787103,0.0637703646283424,0.426489907635277,0.149523736638751,0.881140380771564,0.968386300246975
"Ncaph2",30.5284820915262,0.0501381583260552,0.335260753306747,0.149549739513296,0.881119864155026,0.968386300246975
"Mef2d",53.7551164562602,-0.0393909473730332,0.264125085532647,-0.149137471337096,0.881445158657962,0.968562214233745
"Trim56",42.4289476737867,-0.0447258057379841,0.300376867259307,-0.148898968639198,0.88163335504929,0.968609987745387
"Nktr",191.66828148871,0.0225677957122852,0.152042138811763,0.14843119077814,0.882002486019119,0.968856497443946
"Ube2d1",41.7075362211142,-0.0434038144167225,0.293563580178215,-0.147851495714738,0.882459968191919,0.968924503935985
"Med4",24.0974981129395,-0.0603364836316221,0.408223912294596,-0.147802423656359,0.882498696547701,0.968924503935985
"Senp2",71.7128447057162,0.0348696055522396,0.235392307703286,0.148134006129856,0.882237012483557,0.968924503935985
"Snx18",145.423692820052,-0.0253551445749933,0.172105100943423,-0.147323608864612,0.882876598615708,0.969180428823181
"Slc23a2",39.3200795723026,0.0469149821733854,0.321086471269763,0.146113232326034,0.883832000639524,0.969694592798259
"Rnf13",149.626039208183,0.0242080456978317,0.167068759198402,0.144898698080851,0.884790854368982,0.969694592798259
"Dram2",90.9153928209443,-0.0335395450184411,0.230211334429696,-0.145690241974961,0.884165924949244,0.969694592798259
"Rnpc3",32.9594468652442,0.0463725889542028,0.321672184087327,0.144161016240104,0.88537332385928,0.969694592798259
"Rlf",45.3991445998254,0.040904292998573,0.279239861824294,0.146484433602503,0.883538977550763,0.969694592798259
"Chpf2",19.5715166083716,0.0613615473378741,0.422813630881351,0.145126700882293,0.884610837201789,0.969694592798259
"Rnf4",50.9953323842049,-0.0388487084680835,0.268340358114006,-0.144774005450117,0.884889306614871,0.969694592798259
"Slu7",61.9729278090599,0.034640072330609,0.238746234470423,0.145091596554166,0.884638553059949,0.969694592798259
"Polr3d",20.1442693493432,-0.0619164216669202,0.426134094837759,-0.145297976428038,0.884475612348508,0.969694592798259
"Gtf2f2",27.4648031384795,0.0540118486378695,0.374335332502385,0.144287337977975,0.885273576511412,0.969694592798259
"Triobp",21.2418049457964,0.0609032503713042,0.421644657329779,0.144442125170034,0.885151354485215,0.969694592798259
"Rrp36",23.3008603083595,-0.057678375668009,0.39530140693801,-0.145909866890643,0.883992542302994,0.969694592798259
"Malt1",72.6299832394267,0.0325783162588621,0.225698403059559,0.144344469509893,0.885228464375731,0.969694592798259
"Aldh3b1",31.4884542276554,0.0522831394903607,0.357773649579382,0.146134684742232,0.883815065853958,0.969694592798259
"Samd4b",58.2349749720377,0.0374864923816655,0.260968988859645,0.143643474826147,0.885782008683152,0.969983472532123
"Ubn2",84.2978140431329,-0.0317758098781937,0.221997547780023,-0.143135859814453,0.886182884480793,0.970169845961817
"Erlin1",24.7080351451351,-0.0527048643317382,0.368408670270049,-0.143060868499932,0.886242109399454,0.970169845961817
"Scmh1",20.0613363009014,0.0617168877132691,0.43387885614235,0.142244515582065,0.886886870901231,0.970399513967948
"Map11",32.670457035408,-0.0473165651340188,0.332287281738499,-0.142396557841343,0.886766781126889,0.970399513967948
"Carhsp1",28.5012393468477,-0.0548419794914518,0.384727755668416,-0.142547499324999,0.886647563366128,0.970399513967948
"Pfdn4",30.3689009081386,-0.0482904877534489,0.341746348877638,-0.141305058304337,0.887628953763108,0.970613747800139
"Mtap",17.9203484394995,0.0621260520829123,0.440339859443032,0.141086596524541,0.88780153215741,0.970613747800139
"Sipa1l2",29.189891005233,0.0491371972111064,0.347698736183162,0.141321184398041,0.887616214833413,0.970613747800139
"1110059G10Rik",48.092850290296,0.0386035516589172,0.273631309772977,0.141078708028497,0.887807763937315,0.970613747800139
"Trim47",51.3226658100864,-0.0371131442301289,0.261873704106489,-0.141721538467402,0.887299961423627,0.970613747800139
"Bri3bp",28.0670108668492,-0.0509891123603434,0.362401273680994,-0.14069793917233,0.888108573203239,0.970784040576397
"Rpn2",139.067012729145,-0.025037843714013,0.178488749041754,-0.140276873743766,0.888441235721796,0.970989090575765
"Hdgf",109.934001917856,0.0258553872968003,0.185375656901421,0.13947563412034,0.889074308884016,0.971205214519458
"Zfp655",27.8840150073481,-0.0491705342539219,0.352054881588357,-0.139667241743902,0.888922909964191,0.971205214519458
"Golga5",26.1422071728821,0.0518003332344428,0.371116517910968,0.139579702692915,0.88899207851428,0.971205214519458
"Thap3",30.1142605368738,-0.0468548853366556,0.336982467314194,-0.139042501855057,0.889416563598686,0.971262042774678
"Rpl7l1",70.8394888417557,-0.0330170177078961,0.237289648933763,-0.139142258654158,0.889337735421087,0.971262042774678
"Gskip",19.5737418472777,0.0591583414449149,0.42702748957307,0.138535206490008,0.889817447102869,0.971541300727488
"Sumo1",184.726459757967,0.0206714604083419,0.150074853235395,0.137741000325473,0.890445114644747,0.971597271404187
"Leng9",22.1802309160429,0.0540693490101085,0.392084633665857,0.137902239382805,0.89031768054851,0.971597271404187
"Hmbs",21.2127036223033,-0.0575015313435609,0.418593970492889,-0.137368274263133,0.890739706758716,0.971597271404187
"Rac3",19.1292759326985,0.057374931996889,0.417116418168342,0.13755136335519,0.890594996443023,0.971597271404187
"Bcor",37.9119626697521,-0.0417319359432285,0.303428124747597,-0.137534831281519,0.890608062946231,0.971597271404187
"Las1l",31.0062440118325,-0.0470106184509682,0.34100131925253,-0.137860517824432,0.890350654601942,0.971597271404187
"Gsk3a",36.6814709070308,-0.042760121347339,0.312357668377619,-0.136894738552232,0.891113997710888,0.971688821550827
"Osgep",63.3744905359803,-0.0333090188227094,0.243283219881177,-0.136914575690744,0.891098317600295,0.971688821550827
"Aim2",99.3744400086385,0.0269484912830985,0.198489690102867,0.135767713018911,0.89200491595307,0.972026848335053
"Cep170",86.1897741141265,0.0294477304105436,0.216197607782438,0.136207475709802,0.891657265486341,0.972026848335053
"Kmt2b",35.9433588000676,0.0426190988024675,0.313697860685597,0.135860342526156,0.891931686795758,0.972026848335053
"Slirp",99.8411394204645,-0.0275317441405329,0.2026651392464,-0.135848445583233,0.891941091988058,0.972026848335053
"Rnase4",377.626969425436,-0.0168792028080539,0.124648663092945,-0.135414230600034,0.89228437337267,0.972173093111392
"Baz2b",136.550160270458,-0.024248014650529,0.181024038980672,-0.133949141711052,0.893442790927545,0.972485379684185
"Fastk",20.6848740303472,-0.0610085783812205,0.455381548905136,-0.133972442510906,0.893424365648389,0.972485379684185
"Rab7",212.760640849592,-0.0200996169692691,0.1499666852473,-0.134027213684987,0.893381055165471,0.972485379684185
"Gramd1b",22.6207820640885,0.0528762314603334,0.394037606694214,0.134190824840145,0.893251681009624,0.972485379684185
"Supt6",76.6541885420188,-0.0301712189173377,0.224299767031737,-0.134512930247799,0.892996987149714,0.972485379684185
"Ubr5",65.7626934412449,-0.0316529101846251,0.235984047906911,-0.134131567219795,0.893298538150601,0.972485379684185
"Trpm7",74.9071990225895,-0.0310247756884761,0.233261494225845,-0.133004273986335,0.894190000381169,0.972982226069121
"1700021F05Rik",19.6926902268053,-0.0558369101976376,0.419634611220061,-0.133060783607185,0.894145309444385,0.972982226069121
"Plpbp",46.2415288293883,-0.0377025755538892,0.287787322579664,-0.131008465612493,0.895768610536879,0.973433887047139
"Rspry1",35.981555434093,-0.0422059279989837,0.321241777320413,-0.131383683501684,0.895471795453005,0.973433887047139
"Fuca2",68.06531089936,-0.030134052608649,0.229078148539451,-0.13154485838469,0.895344302993166,0.973433887047139
"Ccdc88a",132.049877140862,0.0230603801905812,0.176018032391526,0.131011464435,0.89576623826865,0.973433887047139
"Rock2",198.602396723276,-0.0190279956863221,0.144728003128538,-0.13147418104997,0.895400209803751,0.973433887047139
"Anxa11",22.4332229594427,0.0579004755094856,0.438507779331997,0.132039790942109,0.894952818645366,0.973433887047139
"Slc7a8",93.2496341216492,0.031404882700858,0.238596118037988,0.131623611310633,0.895282008883494,0.973433887047139
"Pcgf5",28.6098661682834,0.0480773192603492,0.366810862743283,0.131068417387619,0.895721184868848,0.973433887047139
"Inpp4a",27.6293216530913,-0.0484153932646125,0.37122606116767,-0.130420243428828,0.896233951435288,0.973466482373905
"Stx2",46.4704692838919,-0.0371131864080479,0.284568879867373,-0.130418991793287,0.896234941638727,0.973466482373905
"Ppm1a",52.78333943547,-0.0349744886062257,0.267803056535501,-0.130597794732747,0.89609348733427,0.973466482373905
"Sec16a",34.9783882468653,0.0427162194103743,0.328071123669371,0.130204142725538,0.896404917063139,0.973493121840596
"B9d2",27.484013983005,0.0456866707194226,0.352078266883351,0.129762825532651,0.896754075104912,0.973714312893766
"Ociad1",95.6652702169517,-0.0254911952404301,0.196815343057397,-0.129518333502059,0.896947519095964,0.973766382045302
"Jarid2",63.3295502466649,0.0310546590175542,0.240290471686531,0.12923799599539,0.897169331843776,0.973849227705222
"Inpp5d",223.402555264923,-0.0185816054761234,0.14582620198733,-0.127422954331197,0.898605649391733,0.973856785097567
"Cr1l",94.6861855249024,0.0262621112248785,0.205758903482133,0.127635357597825,0.898437548646857,0.973856785097567
"Slc35a1",25.2999015926115,-0.0471349487438473,0.368773620062969,-0.127815402673865,0.898295060473591,0.973856785097567
"Hdac1",61.3284692082308,0.0310187835015779,0.241784879005652,0.128290832864088,0.897918819473632,0.973856785097567
"Adam10",117.389416635666,-0.0227444410433105,0.178541103003835,-0.127390503702791,0.898631331953171,0.973856785097567
"Ublcp1",25.2716191598433,-0.0471559466248882,0.366890792773168,-0.128528563686368,0.89773069512849,0.973856785097567
"Ppp4r3a",59.4006018497242,0.0336063378481074,0.262225166564041,0.128158323964302,0.898023680685779,0.973856785097567
"Arhgap39",27.798287494147,0.0445798329913281,0.348034829156478,0.128090148619249,0.898077632090412,0.973856785097567
"Eif4g1",123.408247713021,-0.022782173107619,0.177134655609089,-0.128614996479831,0.897662299394543,0.973856785097567
"Fam120b",31.7244108414365,-0.0457843739244193,0.35589626302927,-0.128645278640236,0.897638336787755,0.973856785097567
"Atxn7",50.0215842759691,0.0347784995329317,0.27348164848149,0.127169408719158,0.898806317074811,0.973888729185965
"Plekhg2",18.7010487887182,-0.0570289319270905,0.450643616196753,-0.126549960717055,0.899296603962131,0.973946953125977
"Hpf1",94.7132217148172,-0.0258559290227615,0.203770978273446,-0.126887200728186,0.899029677093826,0.973946953125977
"Ints6",28.943298325211,0.0433825804762101,0.342361182815745,0.126715827184059,0.89916531853969,0.973946953125977
"Mgat4a",116.638606158611,-0.0253199211506091,0.200901476859163,-0.126031533199524,0.899706963700328,0.973989225046674
"B4galt5",34.2230693057883,0.0419262250840594,0.332882260718247,0.125949111837912,0.899772206553651,0.973989225046674
"Xpo1",57.3337728550524,0.0315685250944803,0.250499647628703,0.126022233537318,0.899714325065032,0.973989225046674
"Smc4",43.4799730260839,-0.038395155288244,0.307915376173433,-0.124693855063016,0.900765922380971,0.974183283077032
"Prdm2",55.3093074560139,0.0317028845782784,0.252870276602667,0.125372127575487,0.900228952960906,0.974183283077032
"Nfkbid",239.665333877598,0.0190009491940947,0.153376757843163,0.123884149471489,0.901407003151958,0.974183283077032
"Gga2",22.9716109863698,-0.0481974994215221,0.387539905862554,-0.124367835911629,0.901024038821628,0.974183283077032
"Tusc3",26.8510763668366,0.0451424884998601,0.361871119469748,0.124747419926762,0.900723514918241,0.974183283077032
"Rnf166",53.0435274714422,0.0320604777821275,0.256668554987865,0.124910033422845,0.900594775063775,0.974183283077032
"Rufy2",21.1331894201212,-0.05186646282572,0.416445379014137,-0.124545655779648,0.900883253672144,0.974183283077032
"Rnf213",121.100742001276,0.0252761066310517,0.203409023392295,0.124262464906998,0.901107465573057,0.974183283077032
"Etf1",114.985980609417,-0.0234067757941839,0.188480531820865,-0.124186702828439,0.901167450340744,0.974183283077032
"Gm17018",28.3949815132295,-0.043186160080496,0.348282870980536,-0.123997370180486,0.901317357286385,0.974183283077032
"Nabp1",67.1619125238553,0.0272195366464546,0.233673947493804,0.116485115000577,0.907268082297214,0.974547626619067
"Mgst3",28.8729744142423,-0.0418973179160862,0.352642706152714,-0.118809540606073,0.905426249915709,0.974547626619067
"Caprin1",148.83209960315,-0.0212290999173019,0.177440200464644,-0.119640869778728,0.904767642831121,0.974547626619067
"Qser1",20.0221346995018,0.0495285520835163,0.407697619135695,0.121483545056052,0.903308047311875,0.974547626619067
"Pogz",22.6077589293305,0.0477056053313133,0.397861071824984,0.119905184773389,0.904558257256084,0.974547626619067
"Pip5k1a",29.0802559105747,-0.0471366176698263,0.386897358128702,-0.121832358581643,0.903031786391583,0.974547626619067
"Frrs1",61.6300156047206,-0.0306283322662634,0.254145069417552,-0.120515154342586,0.904075075707988,0.974547626619067
"Pds5a",62.6971865057572,0.0285909599704911,0.244099902944101,0.117128108719644,0.906758535501855,0.974547626619067
"Gltp",187.208587998936,0.018010463539784,0.152379120787224,0.118195087665147,0.905913082150966,0.974547626619067
"Gpr146",42.9108859641899,0.0344800138440774,0.287122142046919,0.120088313629406,0.90441318976754,0.974547626619067
"Exoc6b",35.8029830506845,0.0373799034548487,0.319249728151994,0.117086719763947,0.906791333439892,0.974547626619067
"Tapbpl",31.632472488472,-0.038958291720066,0.334148944408778,-0.116589599853432,0.907185279629371,0.974547626619067
"BC035044",24.5078587836917,-0.043213991843964,0.370629795160951,-0.116596108591857,0.907180121585836,0.974547626619067
"Hnrnpul1",112.737005997004,0.0225703800103631,0.191043278099996,0.118142759247197,0.905954543692509,0.974547626619067
"Bcat2",30.3555293912498,-0.0444753912653381,0.375085912972807,-0.118573877949297,0.905612961696027,0.974547626619067
"Acer3",82.672961413437,0.0273122569411673,0.23384886867109,0.116794479684151,0.907022918386787,0.974547626619067
"Mmp13",44.8909482089679,0.0373935952606312,0.317232865452002,0.117874278906606,0.906167273602096,0.974547626619067
"Maml2",25.7974255645358,0.0436289755247665,0.360104289657886,0.121156500429961,0.903567077860167,0.974547626619067
"Sirt1",25.1215217901009,0.0438588407582369,0.373735771108574,0.117352536601308,0.906580694409066,0.974547626619067
"Tmem259",44.5234690198458,0.0341182895005788,0.277613577226453,0.122898490201537,0.902187481208908,0.974547626619067
"Ddx56",19.7607760770023,-0.0500402376265023,0.415527901978162,-0.120425697981485,0.904145935488797,0.974547626619067
"Pttg1",64.3634123040097,-0.0302490263830126,0.259046669604052,-0.116770566590367,0.907041868610454,0.974547626619067
"Vezf1",58.7154429665318,0.0296559321651888,0.244757238841249,0.121164678542659,0.903560600389496,0.974547626619067
"Hexim1",68.6592161880194,-0.0291671285439901,0.241627626143917,-0.120711066898525,0.903919892981824,0.974547626619067
"Arf2",51.1196552113044,0.0316537741090637,0.265297405744693,0.119314299437687,0.905026355112502,0.974547626619067
"Snapc1",44.8397259189569,-0.034512549525565,0.283698663047341,-0.121652140178771,0.903174518217026,0.974547626619067
"Crip1",452.730034153362,0.0496896405739405,0.407479646534567,0.121943859028368,0.902943480318003,0.974547626619067
"Hivep1",40.6904172973668,-0.0353283572350049,0.303542941539635,-0.116386686693526,0.907346086165856,0.974547626619067
"Fam172a",57.4681157993694,0.0302741731204224,0.247256548850251,0.122440328724145,0.902550301062299,0.974547626619067
"Map3k1",118.441522326472,0.0214742707069837,0.181795509562587,0.118123218547325,0.905970026503019,0.974547626619067
"Sucla2",44.3402299708786,-0.0346631932343564,0.282652411788731,-0.12263540585058,0.902395816235687,0.974547626619067
"Chkb",25.206248536298,0.0439247879450629,0.37693508857073,0.116531438109457,0.907231371808639,0.974547626619067
"Brwd1",37.4631279188822,-0.0374603063135579,0.310359867724979,-0.12069958203086,0.903928990067195,0.974547626619067
"Aldh7a1",27.2790502480648,0.0432641486693479,0.372037072893411,0.116289885663473,0.907422801298376,0.974547626619067
"Zfp236",20.7854894811186,-0.0482276424114425,0.411370958709603,-0.11723638091207,0.906672737890677,0.974547626619067
"Prune2",63.7744128395099,-0.0288512222735406,0.242942030281983,-0.118757640413448,0.905467369165565,0.974547626619067
"Slf2",52.1903895038492,-0.0332989992592072,0.272156932310557,-0.122352199433266,0.902620093326466,0.974547626619067
"Calhm2",28.9068785669733,0.0429365947123454,0.352615942945337,0.121765891677228,0.903084427391359,0.974547626619067
"Kdm5c",40.5223528581751,-0.0362020210405582,0.296729838878358,-0.122003305017798,0.902896400800708,0.974547626619067
"Xrn1",74.384341071249,-0.026005911654478,0.225036170968262,-0.115563251643425,0.907998688655232,0.974972782565603
"Zzef1",36.987115538878,0.0370308047138449,0.320827491048143,0.115422791833908,0.908110014420136,0.974972782565603
"Wdr18",32.5442145322407,0.0398819515143285,0.346533759761141,0.115088214036688,0.908375201664092,0.975048231130452
"Cdk17",21.7782040466385,0.045808077143646,0.398447075768751,0.114966528629343,0.908471652372553,0.975048231130452
"D16Ertd472e",21.9169532493756,-0.0490267405700904,0.427157333101013,-0.114774432676067,0.908623914877271,0.975055292973156
"Gas2l3",21.520142005238,-0.0455265802914592,0.397468555247119,-0.114541338403874,0.908808678705098,0.975097224522799
"Yae1d1",31.59730266678,0.0855413974250376,0.749170428048998,0.11418149225111,0.909093922992541,0.975140414715353
"2510009E07Rik",39.0245213257088,-0.0371047067960656,0.325129208916007,-0.11412295720761,0.909140323894188,0.975140414715353
"Katnbl1",18.626213549877,-0.0478784979155239,0.423399500009309,-0.113081139478132,0.909966227588027,0.975751342541508
"Pkn2",91.3693869072585,-0.0229600704272733,0.203120533089358,-0.113036678656079,0.910001476190661,0.975751342541508
"Rras",38.1935818014236,-0.0339625760265544,0.301992881747273,-0.112461511774892,0.910457485252309,0.976083925803893
"Nfx1",46.2951694509628,-0.0304658826616156,0.273210774102813,-0.111510546250093,0.911211503059853,0.976359774153428
"Ahcyl2",46.5998280546501,0.0304299506083013,0.273156675722791,0.111401087042012,0.911298298093002,0.976359774153428
"Vps4a",37.8176330992229,-0.0342409388948886,0.30662607328533,-0.111670017255923,0.911085053363109,0.976359774153428
"Cadm1",107.975263009414,-0.0222411869090236,0.199299483129982,-0.111596811791619,0.911143100054151,0.976359774153428
"Vps4b",124.056040598177,0.0199763218436269,0.181532597354199,0.110042615677723,0.912375577696724,0.976360571412517
"Ift52",32.6647331852581,-0.036138812612304,0.33039502838116,-0.109380618677508,0.912900605560148,0.976360571412517
"Hipk2",63.6146370671471,0.0265871734313018,0.240909914238461,0.110361474808317,0.912122705096328,0.976360571412517
"Slc1a5",21.5133734151346,-0.0443494797046931,0.401145747196167,-0.110557023263182,0.91196762895625,0.976360571412517
"Gtf2h1",27.7127576029083,0.0395347448475792,0.355595894252071,0.111178856355282,0.91147451785929,0.976360571412517
"Itgax",67.7105220285968,0.0292380108205227,0.266921309635373,0.109537941577101,0.912775829781232,0.976360571412517
"Tspyl1",48.0653249746289,0.0308681819245684,0.282125132302544,0.109413087989148,0.912874853356614,0.976360571412517
"Tnfsf12",92.4198572693936,0.0221155768062009,0.200234830826935,0.110448200819345,0.912053928199709,0.976360571412517
"Gtf2h2",48.6183919190748,-0.030699001840073,0.276654325639805,-0.110965197341762,0.911643944747769,0.976360571412517
"Luc7l",39.312890285229,0.033847349451302,0.309456618096062,0.109376718648153,0.91290369877477,0.976360571412517
"Guca1a",32.111631310137,-0.0416383237154336,0.378526722233852,-0.110001015171948,0.912408569811033,0.976360571412517
"Brcc3",26.410833881675,-0.0416662043554409,0.382312508439096,-0.108984674672444,0.913214645764056,0.976537086451323
"Rwdd4a",26.7277998608871,-0.0392351319090045,0.361562011128295,-0.108515636879458,0.913586677323306,0.976778854844231
"Sept11",23.0728298539066,0.0428662968272253,0.395926805801257,0.108268235944456,0.913782918516097,0.976832626358127
"Nudt4",72.0293672717758,-0.0254171415076752,0.236478411489429,-0.107481868419145,0.914406708895224,0.977187306823524
"Tm9sf1",33.7096434213015,0.0385949541407162,0.358898024123777,0.10753738261709,0.914362670217177,0.977187306823524
"Slc31a2",54.3976149394613,0.0274943410521277,0.256707504227178,0.107103768294191,0.914706657699718,0.977195795687823
"Llph",153.724510565503,-0.017964296058967,0.167440725214384,-0.107287495535905,0.914560904399202,0.977195795687823
"Cav2",23.0028488265592,-0.0414145850444403,0.391155158130049,-0.105877640071082,0.915679434972214,0.978078911310091
"Stk16",21.3146481347834,0.0436555179198999,0.413683925116413,0.105528678465365,0.915956314907964,0.978218544068773
"Setdb1",35.4504748566075,0.0354346342810758,0.341372431434326,0.103800515267715,0.917327657555157,0.978278204591565
"Cdk8",23.3748452113501,0.0412824233296361,0.394502419249882,0.104644284331974,0.916658073771911,0.978278204591565
"Lpcat3",29.8178982213065,-0.0384200916839381,0.367517549165277,-0.104539475111324,0.916741243269707,0.978278204591565
"Tm7sf3",32.1022707362221,-0.035084169926971,0.335902498404049,-0.104447481318728,0.916814244062881,0.978278204591565
"Tmem221",18.8230657906925,0.0448694184210886,0.43095025194467,0.104117396888886,0.917076185170668,0.978278204591565
"Rmnd1",29.1935734580654,0.0376435685377952,0.362301511722818,0.103901218514911,0.917247740108019,0.978278204591565
"Ttc33",27.8457719188699,-0.0368285949835104,0.350274318088252,-0.105142150256735,0.91626301357244,0.978278204591565
"Fmnl3",61.2766641256563,0.025816488458516,0.246445674828133,0.10475529130921,0.916569987149018,0.978278204591565
"Hmgn5",22.3703649056237,0.0415338102224061,0.398486037428172,0.104229022654006,0.916987602653802,0.978278204591565
"Emp1",27.8195165895265,-0.042439427078776,0.40969261588819,-0.103588459818271,0.91749594612215,0.978301795028763
"Stat1",147.557847040552,0.0168398863800834,0.16827511808339,0.100073537739181,0.920285943674851,0.978332088354127
"Tbl1xr1",75.6731262931823,0.0225158958865765,0.222843347754849,0.101039120590426,0.919519405323706,0.978332088354127
"Fcrl1",22.7015127106121,-0.0411315855670536,0.409734732190264,-0.100385889541709,0.920037971691266,0.978332088354127
"Dapp1",87.5739339371636,-0.0221418412535908,0.220191020538311,-0.10055742145824,0.919901798066954,0.978332088354127
"Golga3",32.8898827021422,-0.0329282168363199,0.330988825075894,-0.0994843763343662,0.920753692236898,0.978332088354127
"Sart3",23.625373593599,0.0381017608164272,0.376500282797266,0.101199819913399,0.919391839673915,0.978332088354127
"Suclg1",67.3000028285473,-0.0245396202534739,0.24592427293355,-0.0997852711354956,0.920514801614497,0.978332088354127
"Pcf11",128.114079791879,-0.0185572770486217,0.180344181524525,-0.102899227974805,0.91804295043625,0.978332088354127
"Mtus1",103.954489256934,0.0190802792537389,0.189836128852007,0.100509209543635,0.919940071704902,0.978332088354127
"Cyp4v3",40.2339509274243,-0.0316879982747158,0.309881666437625,-0.102258383462947,0.918551587274482,0.978332088354127
"Aagab",35.5146087214016,-0.0337487224820745,0.327645345635945,-0.103003820843448,0.917959938491456,0.978332088354127
"Tspan31",78.821009865301,-0.0222743643951737,0.225109270173336,-0.0989491209225732,0.921178667384985,0.978332088354127
"Tmem106a",99.5471430230613,-0.0203928061764442,0.200135636655696,-0.101894927446265,0.918840076318706,0.978332088354127
"Smim13",20.329024211751,0.041739680528369,0.419642222776551,0.0994649209800662,0.920769138751132,0.978332088354127
"Gkap1",46.3645488334273,-0.0281918746105727,0.283369830778953,-0.0994879184318116,0.920750880003557,0.978332088354127
"Slc30a5",42.139329976849,-0.0317229788078422,0.317352605406903,-0.0999612994106907,0.920375050100418,0.978332088354127
"Tuba1b",234.547197214055,-0.0139551898391665,0.138708275484154,-0.100608199405959,0.919861487551806,0.978332088354127
"Mcm4",19.237872709845,-0.046460082045416,0.449973285253131,-0.103250756362747,0.917763957382229,0.978332088354127
"Psmg1",19.7201576771866,-0.0420129809062339,0.423453078038025,-0.0992151978228418,0.920967408278478,0.978332088354127
"Rgmb",23.8501676052645,0.0374302633370197,0.377740343170008,0.0990899278136505,0.921066869169573,0.978332088354127
"Gnptg",37.8632449342308,-0.0312332575948328,0.314287843245923,-0.0993778737104811,0.920838250009048,0.978332088354127
"Map4k3",30.840319368767,-0.032920071972162,0.330019071864088,-0.0997520288334106,0.920541193457351,0.978332088354127
"Usp14",77.373622365349,0.0220567291020413,0.217459587646384,0.101429094668883,0.919209841359509,0.978332088354127
"Tmx3",69.8204810263612,0.0243666644414882,0.240967166221452,0.101120268057993,0.919454988928707,0.978332088354127
"Scyl1",24.8638653432352,0.0374798633646705,0.37734139635621,0.0993261373562354,0.920879326417293,0.978332088354127
"Pf4",1809.25355881953,0.0184468913005636,0.188352325335618,0.0979382190673451,0.921981351426947,0.978996660079516
"Kansl2",23.9965834485311,0.0369758963939378,0.378105138786027,0.0977926312047897,0.922096958783993,0.978996660079516
"Prxl2b",88.0054779670701,-0.0210273265224244,0.216957180463883,-0.0969192468184978,0.922790524011188,0.979267001301234
"Tnfsf9",70.2138914045164,0.0256869664369154,0.264687141671705,0.0970465216960755,0.922689449806731,0.979267001301234
"Fam160b1",28.8149619339542,0.0338285183756293,0.348612217999978,0.0970376728896845,0.922696476966735,0.979267001301234
"Map2k3",53.6450588277007,-0.0250231816486938,0.259874791715369,-0.0962893764474881,0.923290748248433,0.979642513954782
"Zbtb4",55.8478311115522,-0.0240390983521842,0.250375041044561,-0.0960123591069357,0.923510756764501,0.979720636396387
"Zdhhc17",19.5789372992571,-0.0419444402544114,0.438462580289034,-0.0956625311714439,0.923788600167129,0.979776933205847
"Acly",53.6567389163328,-0.0250477411568196,0.262068943151525,-0.0955769152025668,0.923856600248334,0.979776933205847
"Chchd5",26.5783454935788,-0.0341165539867051,0.358105139685898,-0.0952696574437035,0.92410064285863,0.979880482042587
"Plekha3",22.3681995506453,0.0372616935145403,0.392943776172084,0.0948270357594927,0.924452212199944,0.980050513343682
"Napa",71.1207300710905,0.0219133651988483,0.231787966584275,0.0945405644726637,0.92467976093685,0.980050513343682
"Myc",18.6379690832995,0.0426263147765445,0.451001819063483,0.0945147291535524,0.924700282648342,0.980050513343682
"Foxo1",17.7472090416068,0.0441037933444986,0.469023468240375,0.0940332335820249,0.925082757108402,0.980300648088432
"Tssc4",26.2011794881532,0.0342594545810272,0.366684680706897,0.0934302859748099,0.925561731013007,0.980652946916267
